NAME	X	Y	Cluster	Individual library (may be several per mouse)	Mouse	Timepoint
MOUSE_CELL_11465	1407.5198623298716	3674.697173512928	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11466	1761.2873878396185	3823.1141213144197	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11467	2069.5271927446142	3056.896475490382	Cycling Basal (regeneration)	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11468	1620.5917529244055	2161.95858659896	Cycling Basal (regeneration)	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11469	2133.3134012878527	3194.246521721457	Cycling Basal (regeneration)	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11470	2761.751916084426	3570.2763816000015	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11471	2081.5331436544375	3503.968797608125	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11472	2437.123109647705	3653.1597839642272	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11473	1684.077411264301	3784.5872123125428	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11474	2579.7054083349913	2313.543343434682	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11475	3171.357681230284	3617.8684183212436	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11476	3027.329637056516	3912.0675407136787	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11477	1379.010044050287	3607.164680876679	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11478	1060.3931079801328	4044.9937153744695	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11479	1484.7158083833128	1999.5394445772577	Cycling Basal (regeneration)	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11480	1871.871407600647	3765.8365552567343	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11481	2328.9479243720307	3465.2328490917257	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11482	1292.3193318477038	3393.0419662530107	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11483	1142.5316645519656	4046.517501545727	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11484	2424.896406736493	3595.999289346695	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11485	1809.0588767698678	3450.367841861456	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11486	2385.731394408029	3686.37312484653	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11487	2481.602920455332	2169.8906094829	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11488	2373.815566349648	3589.324991902495	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11489	1088.5953583547503	3969.545506159092	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11490	2396.138009424855	3597.3759552705733	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11491	3004.2404498037367	1066.9561540792279	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11492	2951.132287405809	1245.6700751562262	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11493	2789.8565935464976	3822.6847362651215	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11494	1420.6823397068001	3783.401472366754	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11495	1196.998885404776	4050.1058650405803	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11496	2994.005526234061	1087.3765051908745	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11497	3027.1169149605817	1112.4148764757888	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11498	1357.3230599271806	1982.5754344147792	Cycling Basal (regeneration)	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11499	1444.6886469150877	3674.5086199189404	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11500	1424.797420403687	3824.8164770251883	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11501	2155.1017210509544	3090.463104828869	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11502	2093.3073132860845	3682.8610902187493	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11503	2978.918246576798	1171.958040365777	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11504	2869.0141921193635	1441.8859359486864	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11505	2657.2855511550424	3773.835405468856	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11506	2290.748264797132	3552.2333229890664	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11507	1775.0389621115544	3783.2066445081437	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11508	1197.5434025610693	4058.572109843709	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11509	1627.7245328474276	2129.7701810688654	Cycling Basal (regeneration)	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11510	2094.817170464321	3700.4956318998175	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11511	1156.041048042916	3913.775215300181	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11512	1252.8633268523686	3958.221592274516	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11513	1792.3213041871022	3540.0284090996606	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11514	2163.257554048585	3511.0787935806256	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11515	2417.236643402251	2877.456086437737	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11516	2803.8491449421454	3762.6080167604737	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11517	2500.632131997613	3220.478192841889	Krt4/13+	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11518	1050.0553469703004	4108.14651814128	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11519	1243.8688584276597	3974.495695560317	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11520	2687.7416190996423	3679.360562122313	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11521	1362.5898722972488	3846.7505317936334	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11522	2570.21321849209	3417.8205734960407	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11523	2361.5213542423253	3733.3393167617264	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11524	3006.1122358333682	1125.618582575321	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11525	2878.7363176830618	1368.1699758415045	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11526	2370.326636096077	3536.833831068639	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11527	1356.784104028488	1891.5279219471704	Cycling Basal (regeneration)	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11528	1461.7748827428131	3650.1230802439745	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11529	2889.8690597636805	1318.4413678400083	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11530	3039.6909512703232	1069.2846827493358	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11531	2183.0557253827365	3628.2508136571932	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11532	2311.8457001270535	3536.2164396311914	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11533	1519.7696643271975	3770.117312642785	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11534	2573.8767456845917	2257.6477953855942	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11535	1407.3265255532328	2335.3411439521205	Cycling Basal (regeneration)	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11536	1270.0729652121026	3793.051794346665	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11537	2559.470161428569	3275.869029563155	Krt4/13+	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11538	1650.19909505349	2563.046787238235	Cycling Basal (regeneration)	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11539	2644.136053817817	2322.3937853822	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11540	1532.977681739947	2099.0346282803303	Cycling Basal (regeneration)	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11541	2523.969710293983	3715.564064524025	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11542	2859.0290136455724	3696.6090800200036	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11543	1123.582144125096	3663.028429764546	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11544	2232.600032277686	3348.5750541958146	Cycling Basal (homeostasis)	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11545	3020.274106849923	1052.2788674864928	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11546	2470.6838857160546	2554.809021072113	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11547	2066.2844370678094	3518.285733294051	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11548	3011.3127667357085	1085.207859019144	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11549	2389.332854219072	3455.092229220736	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11550	2692.9065496115363	3395.1426415177048	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11551	2212.777566999922	3629.5756812441396	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11552	2408.8280155352654	3636.746318602879	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11553	2893.5175687566216	1389.936397612213	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11554	3015.136712645264	1080.2088653523347	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11555	2803.1104096599265	3665.3397431498925	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11556	1309.836187402047	3742.0930202143027	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11557	1297.0637051115605	3664.085263573445	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11558	1248.8082456024708	3954.148790283658	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11559	2447.4119510865153	3697.813565907609	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11560	2798.197931458391	1714.2841505647095	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11561	1360.620742117159	1768.6354070889556	Cycling Basal (homeostasis)	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11562	1785.9025284771353	2499.2197588173976	Cycling Basal (regeneration)	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11563	2158.066401072723	3400.53066629309	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11564	1599.6960472859105	3772.1088465082235	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11565	1745.0411072137586	3720.62811463143	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11566	2359.1945788553576	3525.9709377805066	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11567	2465.484419543983	3628.1215876041206	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11568	1884.411118206919	3341.7062269873322	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11569	2968.9830469046337	1109.846806217081	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11570	2566.979084632212	2427.086741239275	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11571	2471.592528101321	3558.100069955245	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11572	1796.6802274073589	3412.914142562187	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11573	1375.3680396960863	3735.8831220740617	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11574	1537.5383063024751	2159.064626644479	Cycling Basal (regeneration)	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11575	2517.032943878403	3602.0940628861663	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11576	2030.3510421472486	3019.616876184964	Cycling Basal (regeneration)	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11577	2447.429708559381	3642.8197782159777	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11578	1435.5124620415806	3854.284355854487	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11579	1662.485160072409	3352.299227038297	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11580	1326.792169897541	3623.517506900581	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11581	2614.9560732759815	3571.4428438405043	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11582	2118.8475111000107	3412.7851499341223	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11583	1353.2506987360098	3928.8527573249366	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11584	2324.974766442945	3585.8329836732037	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11585	2415.764294720033	3472.3791882663336	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11586	1919.3382787396602	3576.1545081350514	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11587	1252.0996367612915	3798.328949299785	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11588	2497.7702202535693	3751.415613690306	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11589	2985.514096543322	1129.0987489201739	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11590	2896.2568914936523	1318.1281494025375	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11591	1903.1027391825578	3560.7888905330883	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11592	2685.3363341321196	2071.9151010555224	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11593	2956.1339836056077	1220.7273981722883	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11594	1763.8666468115591	3626.9758345798923	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11595	1539.7792144923314	1990.5705367466885	Cycling Basal (regeneration)	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11596	2450.7448252356808	3592.1446243689247	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11597	1498.4980975896924	3566.322831489511	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11598	2178.862062887442	3508.0774590611118	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11599	2201.221337063539	3373.123178271957	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11600	2253.6121251014742	3426.0392464343226	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11601	1273.8317490426298	3999.8514934376335	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11602	2426.9805477437953	3528.392930938172	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11603	2384.8447700429106	3491.1417465604686	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11604	2484.2132080167157	3724.167687293976	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11605	2416.234858243686	3674.788028305424	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11606	1471.4409658773598	3461.4969319059564	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11607	1339.0642576945625	3640.0124867763557	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11608	1406.0111209579663	3844.2766351215587	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11609	2825.96636568669	1584.0079284038384	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11610	2405.378213387839	3170.1442188047386	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11611	1202.965147906313	3454.2117644557843	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11612	1258.1354676173642	3902.5385613606545	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11613	1199.5330618029711	3582.6937012600656	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11614	1551.3253371487374	2140.816125871971	Cycling Basal (regeneration)	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11615	2905.5250734116257	1273.801533200357	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11616	2962.9397777914255	3608.2968340140005	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11617	1145.4081687154521	3802.3352750758268	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11618	1429.7154922573843	1878.672471313061	Cycling Basal (homeostasis)	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11619	1702.883636811099	2200.962379316835	Cycling Basal (regeneration)	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11620	1588.7664516324671	3924.1723152929785	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11621	2387.7091476247538	3533.446606104836	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11622	1275.9138023593482	4100.260034179875	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11623	1288.8086293717897	3745.5091588654946	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11624	2244.2131709621767	3589.293245570905	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11625	2922.748784205374	1257.8930390386408	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11626	1397.5207389283473	3039.3347748527613	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11627	1878.0077973802177	3668.9975093069047	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11628	2355.4272926268013	3471.1528349724736	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11629	2022.4932925258213	3042.5657731276706	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11630	1083.1879413662457	3974.6612017630587	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11631	2495.8859123052225	3598.3133809843266	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11632	2092.892012932127	3390.927066421221	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11633	2423.262706981539	3615.508680037095	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11634	2935.7191979847576	1277.6885553590491	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11635	1182.3514546010379	4039.0119355812003	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11636	1086.1348080944001	3782.0626698982323	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11637	2997.2757117234546	1090.080351870136	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11638	1593.526775775654	3080.3160195802243	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11639	1221.3748560143563	3682.319720580459	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11640	1271.9915642988094	3600.2636163441107	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11641	1166.2257114722402	3555.418010362382	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11642	1234.7967412016737	3723.462713884526	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11643	2594.5941484244904	2151.002676773852	Pre-ciliated	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11644	2221.9923510546037	3368.303034935603	Cycling Basal (regeneration)	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11645	1211.556873568803	3664.0030472826465	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11646	1507.6562175589747	3643.2197393508045	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11647	1602.273923207128	3162.6493142538375	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11648	2435.0510574384266	3710.8713902712093	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11649	1621.4416564211065	3790.078069734042	Basal	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11650	2566.775905586783	3745.5516751083087	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
MOUSE_CELL_11651	2535.3707599552476	3665.3607197089495	Secretory	jul2016_14_72hpi_mouse_id_65	72hpi_mouse_id_65	72hpi
